unique_id,greenup_coef,abs_greenup_coef,greenup_p_value
Canada_555757818,0.0498319098873652,0.0498319098873652,0.826946421330608
Canada_555757822,-0.33058707166819,0.33058707166819,0.338239567481852
Canada_555757827,-0.515006941356875,0.515006941356875,0.269007880244099
Canada_555757830,-0.282689011285531,0.282689011285531,0.299601889659092
Canada_555757865,-0.231668010366943,0.231668010366943,0.404667173640408
Canada_555757880,-0.258381344974405,0.258381344974405,0.247218202750789
Canada_555757883,-0.181509203969873,0.181509203969873,0.0853903042547976
Canada_555757884,-0.00852068825795605,0.00852068825795605,0.973947289844994
Canada_555757908,-0.148665824308543,0.148665824308543,0.352532566049556
Canada_555757944,-0.354087012656738,0.354087012656738,0.647975537969583
Canada_555757989,-0.0442447535133599,0.0442447535133599,0.914268318732462
Canada_555758094,1.34148001637893,1.34148001637893,0.124972221505549
Canada_555758199,-0.277353450960975,0.277353450960975,0.530690238526559
Canada_555758330,-0.0370641942255361,0.0370641942255361,0.863152656663621
Canada_555758340,-0.325753523694246,0.325753523694246,0.585280448718767
Brazil_555758988,1.51413269044613,1.51413269044613,0.454754167432801
Brazil_555758990,0.0537233964312233,0.0537233964312233,0.885469941651428
Brazil_555758991,-0.0793746393931789,0.0793746393931789,0.566762603771157
