unique_id,mean_evi_coef,abs_mean_evi_coef,mean_evi_p_value
United States of America_555556157,3.69113426263406,3.69113426263406,0.317651104882277
United States of America_555556159,30.3044586856312,30.3044586856312,0.00142512391001312
United States of America_555556160,6.73835254174807,6.73835254174807,0.441555181108347
United States of America_555556161,9.73872662647078,9.73872662647078,0.287462695191504
United States of America_555556163,12.7832911501346,12.7832911501346,0.107343894551875
United States of America_555556165,3.31383264453468,3.31383264453468,0.137599868967037
United States of America_555556166,0.763949396713789,0.763949396713789,0.914198046511492
Canada_555557350,7.36121455683791,7.36121455683791,0.313298559580074
Canada_555557351,3.15107716665037,3.15107716665037,0.604606357013589
Canada_555557356,-5.6036600193541,5.6036600193541,0.482245944000308
Canada_555557363_A,1.24258701411331,1.24258701411331,0.677100511823995
Canada_555557366,5.77626369084246,5.77626369084246,0.575323764964849
Canada_555557369,9.75956978304027,9.75956978304027,0.161369815247607
Canada_555557370,19.3227336411284,19.3227336411284,0.00687725186897038
Canada_555557381,-22.9662153574516,22.9662153574516,0.287790419990735
Canada_555557382,11.8880032403805,11.8880032403805,0.00837278089778046
Canada_555557385,-12.8304178657232,12.8304178657232,0.257080261160273
Canada_555557389,6.11721399372687,6.11721399372687,0.0949528853229924
Canada_555557526,-6.30117802370786,6.30117802370786,0.160970269776046
Canada_555557712,7.4311636271186,7.4311636271186,0.182385949651145
Canada_555557715,-10.7641250870418,10.7641250870418,0.349837956282735
Canada_555557735,7.48780308238521,7.48780308238521,0.0414893455553084
Canada_555557743,-0.399303086493817,0.399303086493817,0.985637874522477
Canada_555557754,0.979590311900008,0.979590311900008,0.706269904578303
Canada_555557755,10.3234148343616,10.3234148343616,0.00390789620836358
Canada_555557756,6.7743248637515,6.7743248637515,0.281520605490287
Canada_555557759,22.2323763705687,22.2323763705687,0.000914246619139489
Canada_555557762,10.1652316831706,10.1652316831706,0.294096472291192
Canada_555557773,7.99537942252793,7.99537942252793,0.000320257211627071
Canada_555557774,8.89638730351682,8.89638730351682,0.306940821176679
Canada_555557775,-1.35871342448329,1.35871342448329,0.609002551486913
Canada_555557776,15.4487642263181,15.4487642263181,0.0827782150407074
Canada_555557777,38.4607782423144,38.4607782423144,0.000674733435776767
Canada_555557781,-3.22863353904281,3.22863353904281,0.626371947945467
Canada_555557785,23.111449390464,23.111449390464,4.3979484555496e-05
Canada_555557786,4.36449559170638,4.36449559170638,0.460439836642304
Canada_555557787,1.32840394227524,1.32840394227524,0.703761590417056
Canada_555557790,2.55087379614516,2.55087379614516,0.742817243913287
Canada_555557791,9.13650818863852,9.13650818863852,0.196102201621339
Canada_555557792,7.1858920047455,7.1858920047455,0.181630756636978
Canada_555557938,13.6075683883024,13.6075683883024,4.80364361541939e-05
Canada_555558129,4.94779791348728,4.94779791348728,0.726982480285723
Canada_555558131,8.14373260346429,8.14373260346429,0.0141080059563473
Canada_555558160,-8.84437306167306,8.84437306167306,0.0304909896216407
Canada_555558212,1.51590363078968,1.51590363078968,0.718964183414017
Canada_555558214,7.88090128679051,7.88090128679051,0.19329603269948
Canada_555558215,-2.69229159772838,2.69229159772838,0.66027510010429
Canada_555558216,16.9864579634169,16.9864579634169,0.00011206738679768
Canada_555558218,14.0887021147641,14.0887021147641,0.0372895331061872
Canada_555558219,-2.03931452051564,2.03931452051564,0.76516143780148
Canada_555558220,11.8684086810052,11.8684086810052,0.0357028377797903
Canada_555558221,1.83496131625163,1.83496131625163,0.709476456933336
Canada_555558222,-4.27485777956084,4.27485777956084,0.336312278478915
Canada_555558223,18.7195736528968,18.7195736528968,0.0105888444491915
Canada_555558224,9.48449894189731,9.48449894189731,0.194078975372655
Germany_555558886,27.6330018954116,27.6330018954116,0.00165026962918053
United States of America_555559,15.9001167875978,15.9001167875978,0.243281541818846
Estonia_555559017,9.19930446544553,9.19930446544553,0.153580187630851
France_555559745,9.58050353672411,9.58050353672411,0.149291335394322
Slovakia_555559988,16.9575469943261,16.9575469943261,0.00291477119718827
Norway_555560042,11.8655390551478,11.8655390551478,0.0155257276574583
Sweden_555560043,17.9064688771033,17.9064688771033,0.00190990478726203
Norway_555560044,18.2440278630331,18.2440278630331,0.0803487256487083
Norway_555560045,12.8539323570071,12.8539323570071,0.0754587034277958
Norway_555560046,6.17271016947218,6.17271016947218,0.1897770747313
Norway_555560048,17.9518964207093,17.9518964207093,0.061215972662948
Norway_555560050,8.77022848390767,8.77022848390767,0.0645708214709699
Norway_555560052,6.16861743732593,6.16861743732593,0.337841734646584
Norway_555560060,7.08281660720441,7.08281660720441,0.258537493741785
Norway_555560065,11.3739972335532,11.3739972335532,0.0438986475837823
Sweden_555560066,14.2617496910319,14.2617496910319,0.0132162816334339
Norway_555560068,8.37236065139141,8.37236065139141,0.0803732491157655
Norway_555560069,8.41422238086422,8.41422238086422,0.200209241144679
Norway_555560070,14.9605763576311,14.9605763576311,0.00964807940357446
Norway_555560072,7.5121223213212,7.5121223213212,0.0889558544682726
Norway_555560075,5.81431511415009,5.81431511415009,0.144306907144665
Norway_555560077,13.1341612838763,13.1341612838763,0.00867116104672328
Norway_555560078,10.1828525789503,10.1828525789503,0.0615186211259193
Germany_555560847,14.685764168114,14.685764168114,0.044969790722726
France_555561873,22.6930091350615,22.6930091350615,0.0169353397288002
France_555561874,11.3539733382011,11.3539733382011,0.041458151845903
Italy_555561876,17.9461279048766,17.9461279048766,0.0463029107443652
France_555561897,8.43084528620929,8.43084528620929,0.0984251463648831
France_555561942,11.0710627101624,11.0710627101624,0.474221779180752
Germany_555561950,8.55118182968645,8.55118182968645,0.155474342673904
France_555561959,-13.6262740075068,13.6262740075068,0.341497521706388
France_555561976,9.69290005137609,9.69290005137609,0.179765679705938
France_555561979,12.1859114141744,12.1859114141744,0.0312451911701469
France_555561990,0.671083214420345,0.671083214420345,0.941002134283444
France_555562001,16.8008063376185,16.8008063376185,0.0492143016615312
Estonia_555562176,-1.18752372819952,1.18752372819952,0.923668483039732
Estonia_555562310,3.24016264093176,3.24016264093176,0.856725586971796
Estonia_555562343,20.1450633663937,20.1450633663937,0.00262470614012551
Sweden_555562424,11.9542819538973,11.9542819538973,0.0147571463506702
Sweden_555562425,21.2872506820924,21.2872506820924,1.6351828368215e-05
Sweden_555562440,12.1465647823138,12.1465647823138,0.00159891002333274
Sweden_555562458,15.4327601843936,15.4327601843936,0.0281213497879394
Sweden_555562478,11.1654085778335,11.1654085778335,0.00755622371413119
Sweden_555562484,12.8420263753762,12.8420263753762,0.00569172770152456
Sweden_555562486,5.2229011808381,5.2229011808381,0.416175211733189
Sweden_555562494,33.7218946205253,33.7218946205253,1.82179495306431e-09
Sweden_555562495,14.2219982106169,14.2219982106169,0.0403808127728589
Sweden_555562506,15.5426478151659,15.5426478151659,0.00443591045674076
Sweden_555562516,6.83019988851222,6.83019988851222,0.0339565825554662
Sweden_555562551,12.2658472448849,12.2658472448849,0.129023899151988
Sweden_555562554,6.92996275502028,6.92996275502028,0.224587701243252
Sweden_555562563,5.3047471254357,5.3047471254357,0.0899201893324425
Sweden_555562570,2.95928473476597,2.95928473476597,0.682015887449524
Sweden_555562587,15.2712486892975,15.2712486892975,0.00448228304789096
Sweden_555562589,10.9084377583156,10.9084377583156,0.100492217700646
Sweden_555562633,10.2958775826008,10.2958775826008,0.000685758105020795
Sweden_555562640,14.3075137733939,14.3075137733939,0.0678391927265895
Sweden_555562654,29.8593547394956,29.8593547394956,7.47627311682652e-05
Sweden_555562663,4.33705792051363,4.33705792051363,0.477593632262472
Sweden_555562702,8.04174210988718,8.04174210988718,0.177357036829944
Sweden_555562720,13.2896047506663,13.2896047506663,0.00584485231099152
Sweden_555562723,11.8925294341118,11.8925294341118,0.00848472963720925
Sweden_555562727,19.2581025929835,19.2581025929835,0.000191494532283845
New Zealand_555564342,7.41021572324177,7.41021572324177,0.116796972542448
New Zealand_555564372,-0.714801873811782,0.714801873811782,0.723870393109933
New Zealand_555564381,9.521326079832,9.521326079832,0.157622363124088
New Zealand_555564524,5.08326777512654,5.08326777512654,0.140020044120673
