unique_id,X,Y,og_layer,greenup_coef,abs_greenup_coef,greenup_p_value
Canada_167517_control,-76.1362733631336,50.3614783266932,controls,0.452653014033724,0.452653014033724,0.000516365677833644
Canada_167513_control,-92.8467230704765,49.4702980756759,controls,-0.146676448232792,0.146676448232792,0.434620810155126
Latvia_1680_control,33.374046313651,55.8162191744882,controls,0.0856815228603193,0.0856815228603193,0.544951952152602
Canada_167592_control,-65.2452235462634,50.4050469799339,controls,0.0287895644760558,0.0287895644760558,0.894823035428676
Canada_167538_control,-74.4797017857524,47.6912871566288,controls,-0.0464712477218699,0.0464712477218699,0.821185497940717
Canada_167543_control,-71.2219199198625,46.1354005430639,controls,-0.0705097912087438,0.0705097912087438,0.687496855894467
Slovakia_172861_control,28.4701636744011,54.0646533149004,controls,0.0434014332640287,0.0434014332640287,0.806850517161854
Estonia_170379_control,22.4837677257601,61.8642693060811,controls,0.331049765624661,0.331049765624661,0.433082373455967
Estonia_170614_control,34.2170283200126,55.024680191857,controls,0.00248270535721453,0.00248270535721453,0.989647761325015
Slovakia_172898_control,40.9056825740402,56.401106749865,controls,0.0159608234767738,0.0159608234767738,0.90878758087428
Estonia_170344_control,25.8588578935387,55.0221231632656,controls,0.508992263684192,0.508992263684192,0.159893620846332
Estonia_170495_control,12.4409965623461,58.1592218255578,controls,0.122011529839796,0.122011529839796,0.605355996490836
Estonia_170302_control,22.9137938342965,62.1240404440601,controls,0.117932189692675,0.117932189692675,0.733193685463012
Estonia_170353_control,33.3860920935497,58.3717126792996,controls,0.0443013409891218,0.0443013409891218,0.751716200846233
Estonia_170646_control,-4.32188886692978,57.1760271106277,controls,0.465274399703026,0.465274399703026,0.216691340294425
Estonia_170313_control,33.5298908374831,61.6935231412875,controls,0.0386615517097895,0.0386615517097895,0.741094530647763
Estonia_170612_control,45.5045379460172,56.5422449510917,controls,0.0193520998522684,0.0193520998522684,0.81661880031568
Estonia_170732_control,42.7114518432738,55.5117446423695,controls,-0.0362015028144853,0.0362015028144853,0.761145640295398
Estonia_170640_control,12.1571038181707,58.921523116274,controls,-0.0317667821491659,0.0317667821491659,0.761040132542371
Estonia_170616_control,22.3266638289811,62.3638344546583,controls,-0.261159882961297,0.261159882961297,0.516891780944749
Estonia_170785_control,31.8920441928925,52.4000432303281,controls,0.180825726028802,0.180825726028802,0.339869569769717
Lithuania_1686_control,28.7650277796923,59.2889991165417,controls,0.105638045537522,0.105638045537522,0.375733704159143
Estonia_170497_control,37.5113059485192,57.6484465219709,controls,0.119932552870171,0.119932552870171,0.294843021447372
Estonia_170742_control,37.2919218209723,59.3888431693904,controls,-0.180157311097383,0.180157311097383,0.0706901053492433
Estonia_170283_control,24.0087007404969,61.5733923292276,controls,-0.0856826744405537,0.0856826744405537,0.453635606046298
Estonia_170287_control,46.6614350889904,53.9133342692396,controls,-0.182550828611329,0.182550828611329,0.136509051182443
Estonia_170327_control,32.7488828914391,59.7694813785015,controls,-0.751596402923663,0.751596402923663,0.00144489195642577
Estonia_170788_control,16.9640022327052,44.1662259909302,controls,-0.0185161756054723,0.0185161756054723,0.909609427779079
Estonia_170375_control,29.3888566009677,60.4591334377765,controls,-0.764549455569469,0.764549455569469,0.241538413123411
Estonia_170648_control,33.1811921709404,59.7761290285132,controls,-0.287665012272204,0.287665012272204,0.0636654574494337
Estonia_170729_control,32.4604797665449,57.5049173549214,controls,-0.00137648940525479,0.00137648940525479,0.993643288322525
Estonia_170837_control,27.4587266879389,60.9116703664593,controls,0.774753145797913,0.774753145797913,9.88852391242522e-05
Sweden_173123_control,22.9959383077291,48.4922313541627,controls,-0.0278188521598878,0.0278188521598878,0.88474811127291
Sweden_173038_control,22.9518879174488,61.4416377616511,controls,-0.227332999887565,0.227332999887565,0.463348790881507
Sweden_173020_control,33.8875234017893,58.0597676650551,controls,0.0154921663123882,0.0154921663123882,0.884472406935813
Slovakia_172848_control,39.6996976007894,62.4366241153422,controls,-0.225356202776475,0.225356202776475,0.17389404991803
Estonia_170645_control,42.3653254603967,57.8122904661053,controls,0.0931681548849292,0.0931681548849292,0.44310949808295
Sweden_173851_control,28.115854988792,59.0111828953377,controls,0.170009402911944,0.170009402911944,0.164969800998364
Estonia_170320_control,36.7496038910933,58.3910228603426,controls,0.0287102690201508,0.0287102690201508,0.812390130495222
Sweden_173045_control,29.5952444161847,58.0846743533795,controls,0.178507363520203,0.178507363520203,0.17027159571828
Sweden_173060_control,47.2685213022691,53.5139062325691,controls,-0.02012055074379,0.02012055074379,0.87844592914753
Estonia_170641_control,33.6067682406865,59.4616693789233,controls,-0.286232968928736,0.286232968928736,0.0772730352634924
Slovakia_172948_control,45.7754781645688,58.0589605547616,controls,0.078385089647343,0.078385089647343,0.402302875510648
Sweden_174231_control,41.2322644172225,54.5465110380133,controls,0.0525824494232834,0.0525824494232834,0.857820093345646
Sweden_173603_control,-3.57217993378409,56.2627287081687,controls,0.162998495770875,0.162998495770875,0.45620197067991
Sweden_174582_control,27.8272212449054,67.4090981842484,controls,-0.407840003061178,0.407840003061178,0.184299788921168
Sweden_174304_control,25.2417129320232,62.6926444271207,controls,0.177020969833577,0.177020969833577,0.456561869079743
Sweden_174588_control,86.2376744363573,51.1257110183593,controls,-0.216023476797551,0.216023476797551,0.180212322008526
Estonia_170343_control,33.4379169489071,52.6632033154566,controls,-0.0707420256807683,0.0707420256807683,0.64724041816353
Sweden_174103_control,33.149175383728,64.6353611173108,controls,-0.469690721782814,0.469690721782814,0.059202564231838
Sweden_174309_control,46.715738999059,62.5384659948014,controls,-0.114877088481009,0.114877088481009,0.737215531650837
Sweden_174322_control,5.82430235942825,62.1288699544477,controls,0.192870196503575,0.192870196503575,0.824900739666898
Sweden_174230_control,13.8130027365591,59.9972188551456,controls,0.689174052933774,0.689174052933774,0.163701655306971
Sweden_174102_control,47.2342839850299,59.2263040229212,controls,-0.0892498105710635,0.0892498105710635,0.516338064358953
Sweden_174156_control,41.2182095847885,57.648939455169,controls,0.0254478172766557,0.0254478172766557,0.818654409201654
Sweden_174590_control,71.4799046032467,56.8573333356728,controls,-0.158657067866561,0.158657067866561,0.405419546186141
North Macedonia_176294_control,16.8319272685878,43.5214208560483,controls,0.158101813631044,0.158101813631044,0.294647645853522
Bulgaria_176834_control,16.5591673536308,45.2757902202615,controls,0.0287210352377842,0.0287210352377842,0.904095554851905
Sweden_174499_control,51.6227825190592,57.2360899400711,controls,-0.301707577039739,0.301707577039739,0.00159624995918016
Bulgaria_176839_control,25.6075599565264,42.8396405321919,controls,0.0475177073708566,0.0475177073708566,0.813003506294296
Sweden_174099_control,53.6230801615748,59.584968526148,controls,-0.177006881499187,0.177006881499187,0.357105946146723
Sweden_174591_control,28.2963942090701,67.0177768259088,controls,-0.320177055258857,0.320177055258857,0.0638566718128215
Sweden_174583_control,101.705502001417,53.4294444206217,controls,-0.0713725992643651,0.0713725992643651,0.487308425461634
Sweden_174502_control,51.7109690902219,59.0488046983222,controls,-0.422664106404837,0.422664106404837,0.141253755667882
Sweden_174324_control,47.415292534763,56.6009714638966,controls,0.00510801084108395,0.00510801084108395,0.942025910899197
Sweden_174595_control,71.2935448082735,56.6086810613098,controls,0.0205314448175517,0.0205314448175517,0.91438134699416
Sweden_174316_control,84.0309755901062,54.20546491615,controls,-0.117682181530851,0.117682181530851,0.45432291761177
Sweden_174597_control,27.9371089265356,65.9368629239034,controls,-0.300999117182361,0.300999117182361,0.106945538598429
Sweden_174493_control,31.1088557716528,62.2963140049205,controls,-0.394074276553914,0.394074276553914,0.0535930008431536
Sweden_174541_control,51.3935435444908,56.0845925877231,controls,-0.193450778383952,0.193450778383952,0.075619101063911
Sweden_174526_control,36.2725749392412,59.5603928364557,controls,-0.384259178190355,0.384259178190355,0.0343123120542858
Bulgaria_176837_control,21.9817666053492,45.3557838720059,controls,0.0710973995255922,0.0710973995255922,0.708266923071947
Sweden_174601_control,23.7080268256296,67.2747867462575,controls,-0.0405153100222454,0.0405153100222454,0.687176320215936
