unique_id,median_evi_coef,abs_median_evi_coef,median_evi_p_value
Argentina_10879,3.64203576839703,3.64203576839703,3.20782358357348e-05
Zambia_1088,7.53813678217661,7.53813678217661,0.0698454422530028
Zambia_1089,-2.41456230847117,2.41456230847117,0.556604747333295
Zambia_1090,-7.43528652902827,7.43528652902827,0.326709618325482
Zambia_1091,15.5756514499714,15.5756514499714,0.00139296901226884
Zambia_1092,9.65774795318807,9.65774795318807,0.0239667466009976
Zambia_1093,-1.35172507282005,1.35172507282005,0.702279321091241
South Korea_10933,45.5808694563504,45.5808694563504,0.0621659503193364
Zambia_1094,8.45346029114733,8.45346029114733,0.0870095103628686
Zambia_1095,9.0199786707105,9.0199786707105,0.0432350911272871
Zambia_1096,1.60837270011134,1.60837270011134,0.455009279687532
Zambia_1098,7.63249507869896,7.63249507869896,0.331682827364951
Zambia_1099,11.6641464362903,11.6641464362903,0.0364264848894822
Bolivia_11,1.26047806281067,1.26047806281067,0.873782150076964
Mozambique_1104,4.16533477222112,4.16533477222112,0.74141972538941
Zimbabwe_1105,14.4342016812947,14.4342016812947,0.0176908602236312
Zimbabwe_1107,15.4913770421973,15.4913770421973,0.0197627420376461
Zimbabwe_1110,1.24857145824622,1.24857145824622,0.781069213621333
Zimbabwe_1111,3.77096921331022,3.77096921331022,0.32932971695101
United States of America_1111115,-5.39950777879507,5.39950777879507,0.427930046234855
United States of America_1111116,3.21456167043739,3.21456167043739,0.609769197534323
United States of America_1111118,-2.78920902039002,2.78920902039002,0.334908371742416
United States of America_11111187,-1.56731302935369,1.56731302935369,0.813210987546831
United States of America_11111188,-1.40041812204996,1.40041812204996,0.709936479096974
United States of America_11111189,10.9339846328428,10.9339846328428,7.28508062467119e-05
United States of America_11111190,5.74320343830593,5.74320343830593,0.160919045244488
United States of America_11111191,10.6804332897195,10.6804332897195,0.196748917424329
United States of America_11111192,2.28356554110008,2.28356554110008,0.645791242596004
United States of America_11111194,8.84351033999415,8.84351033999415,0.00804015717405022
United States of America_11111199,9.60799509939406,9.60799509939406,0.0102893549377408
United States of America_1111120,-0.623141877105353,0.623141877105353,0.885890735505079
United States of America_11111200,-4.03659942742763,4.03659942742763,0.0392507744232044
United States of America_11111202,12.3712048245178,12.3712048245178,0.0387033166253935
United States of America_11111203,-9.14760634982776,9.14760634982776,0.659726144709449
United States of America_11111204,3.75438153276794,3.75438153276794,0.370445357195037
United States of America_11111209,9.06847512963629,9.06847512963629,0.00332478706904585
United States of America_11111212,3.51212409039742,3.51212409039742,0.497062704362756
United States of America_11111216,6.02287198763564,6.02287198763564,0.00831590019492397
United States of America_11111218,4.05775150538596,4.05775150538596,0.00133841150421479
United States of America_11111219,7.69614337902659,7.69614337902659,0.242733518476245
United States of America_11111220,5.86914646776133,5.86914646776133,0.12761823129373
United States of America_11111223,-4.30444036344964,4.30444036344964,0.364505322005657
United States of America_11111224,4.70249667776591,4.70249667776591,0.0850402213311407
United States of America_11111225,-6.42555529632807,6.42555529632807,0.436206721567861
United States of America_11111226,10.3915856035019,10.3915856035019,0.0803341055826424
United States of America_11111227,-11.2860116564579,11.2860116564579,0.0680958102352454
United States of America_11111228,10.7206764549236,10.7206764549236,0.0516654367556248
United States of America_11111229,13.0947662963735,13.0947662963735,0.00575737893039239
United States of America_11111235,1.77192425763698,1.77192425763698,0.537577930582441
United States of America_11111236,7.27877520453139,7.27877520453139,0.309287612761658
