unique_id,X,Y,og_layer,evi_coef,abs_evi_coef,evi_p_value
Australia_357671,151.763799999966,-26.0692452393425,protected_areas,15.1693022890454,15.1693022890454,0.107328354220792
Australia_357688,153.231295301163,-29.4542699274296,protected_areas,-1.54394711773634,1.54394711773634,0.87949127289998
Australia_357695,149.364817208254,-35.5641927947001,protected_areas,17.5386021386038,17.5386021386038,0.0120302758383398
Australia_357697,115.806574626555,-29.7098383106808,protected_areas,-4.0385127188591,4.0385127188591,0.690234563994508
Australia_357703,153.219105095858,-29.0865844565958,protected_areas,-8.26416239627915,8.26416239627915,0.580126171378876
Australia_357704,153.219619159163,-29.0801410758272,protected_areas,-2.61491277667696,2.61491277667696,0.87823035230732
Australia_357708,133.789063925282,-31.0810524376634,protected_areas,8.74157100068412,8.74157100068412,0.0197428373941291
Australia_357712,117.002909843064,-34.187453938947,protected_areas,-4.00882892782204,4.00882892782204,0.594531089584265
Australia_357714,145.678112218472,-36.1517022815108,protected_areas,12.4068425767479,12.4068425767479,0.184214075825546
Australia_357722,151.988796029155,-26.1198225670427,protected_areas,18.0240500530321,18.0240500530321,0.0467288123975768
Australia_357733,151.835971261662,-28.9593995461587,protected_areas,-1.93760315334808,1.93760315334808,0.840349069996591
Australia_357736,147.750345078852,-37.113516756884,protected_areas,29.940536414448,29.940536414448,0.0265925146524474
Australia_357742,151.712739480513,-24.6472034773733,protected_areas,1.95724827509539,1.95724827509539,0.835760554159563
Australia_358,142.624625554303,-34.2121524028796,protected_areas,8.80246581329179,8.80246581329179,0.37459680676685
Australia_359,142.271792355323,-32.5126052444728,protected_areas,7.94112684798914,7.94112684798914,0.248136942802449
Nicaragua_36053,-83.4062101949917,15.0834449108017,protected_areas,5.76916022276541,5.76916022276541,0.183910977379039
Costa Rica_36059,-84.735034648466,10.4231383620946,protected_areas,17.5595487394182,17.5595487394182,0.294277142596943
Cuba_36111,-83.8036984298941,22.6051882036193,protected_areas,17.1798005878319,17.1798005878319,0.00105327465924193
Cuba_36120,-77.7689950089657,21.5953926675686,protected_areas,9.28365109498578,9.28365109498578,0.332866631637469
Cuba_36127,-74.5623427441293,20.064986051958,protected_areas,6.76263676734417,6.76263676734417,0.634525312969523
Malaysia_3648,102.045074473976,2.832706280675,protected_areas,23.6503551830334,23.6503551830334,0.0371081378667241
Australia_365,149.013456842797,-31.2810740541354,protected_areas,5.99906090752708,5.99906090752708,0.654275450779731
Eritrea_365024,37.1951699749984,14.2390209019868,protected_areas,8.94950088299767,8.94950088299767,0.0436509502133227
United Arab Emirates_365025,55.658854962686,24.8279551417476,protected_areas,1.65300642262261,1.65300642262261,0.0149977583832823
United States of America_365127,-116.979683362514,33.4224250147069,protected_areas,16.9059519074368,16.9059519074368,0.0336344988658205
United States of America_365162,-107.877082077285,33.1636983365064,protected_areas,-9.40329121244121,9.40329121244121,0.256332239833081
United States of America_365169,-81.4794837849803,29.0679006187453,protected_areas,2.74080022129009,2.74080022129009,0.70021327627888
United States of America_365195,-79.3447439413363,41.699586835287,protected_areas,-2.16742895021552,2.16742895021552,0.79568614950725
United States of America_365312,-112.905344934099,34.878021391664,protected_areas,3.49719169098656,3.49719169098656,0.139468609723218
United States of America_365313,-107.420839157081,33.6315480646272,protected_areas,-8.92819956526481,8.92819956526481,0.109221006717395
United States of America_365318,-85.030748184078,30.1090399202585,protected_areas,5.46705281513134,5.46705281513134,0.199981318642906
Nigeria_36534,10.4902331943768,9.79971792283311,protected_areas,-4.52663264312427,4.52663264312427,0.642739679272739
United States of America_365371,-110.491563450483,32.8967652554002,protected_areas,4.0049027253954,4.0049027253954,0.0889434626501521
United States of America_365402,-113.423078327318,34.3745234018825,protected_areas,-0.631426892008332,0.631426892008332,0.818584909598504
United States of America_365403,-114.860477244804,36.6960397998131,protected_areas,-0.304857832397763,0.304857832397763,0.922539624383406
United States of America_365424,-109.65766883262,40.6811293466516,protected_areas,1.84092209168695,1.84092209168695,0.637348836088281
United States of America_365485,-111.577759131237,31.7918587310145,protected_areas,-22.9373212316317,22.9373212316317,1.73630337862931e-05
United States of America_365538,-115.235390619028,46.4566450003024,protected_areas,3.83198349790671,3.83198349790671,0.403528739991332
United States of America_365542,-117.000331751598,38.5712775913394,protected_areas,0.273714924999132,0.273714924999132,0.905755729772347
United States of America_365545,-84.1740663056279,35.3065986573125,protected_areas,18.0988162746555,18.0988162746555,0.14374079212166
United States of America_365560,-106.323362774345,35.7607439131547,protected_areas,-11.4642237540878,11.4642237540878,0.12397778948864
United States of America_365571,-115.758506089006,43.7756850225178,protected_areas,24.0601813761274,24.0601813761274,0.0363519823054632
United States of America_365604,-110.143136014787,46.680343254592,protected_areas,-0.994037886604576,0.994037886604576,0.747323565985669
United States of America_365617,-112.536437842173,45.8141762348662,protected_areas,-9.70629305753988,9.70629305753988,0.230225186460136
United States of America_365620,-114.279684090149,43.8104767170472,protected_areas,3.36391380676757,3.36391380676757,0.347304838280099
United States of America_365688,-115.206594248981,44.175153410448,protected_areas,3.71651125087805,3.71651125087805,0.61430360854177
United States of America_365714,-109.455071392013,33.6024987248458,protected_areas,7.90019985708182,7.90019985708182,0.777403050636874
United States of America_365740,-84.4395540283634,36.90091463427,protected_areas,10.9094487823343,10.9094487823343,0.442243550611584
United States of America_365799,-90.8691929492671,37.6331107815524,protected_areas,-2.0674356767908,2.0674356767908,0.935061003243588
United States of America_365908,-82.4371474888511,30.3449508461889,protected_areas,1.40221813355418,1.40221813355418,0.639113557839434
United States of America_365913,-113.140059669198,33.6153937047663,protected_areas,-2.35422963506874,2.35422963506874,0.566357737640184
United States of America_365922,-82.0613506756137,36.3732112155174,protected_areas,12.153138378905,12.153138378905,0.1686214817633
United States of America_365925,-114.615650045012,33.8320354759345,protected_areas,-1.19837912522458,1.19837912522458,0.629363738307826
United States of America_365943,-114.961542874111,37.6974874126976,protected_areas,3.04120908289283,3.04120908289283,0.253951551909043
United States of America_365979,-114.888942430756,34.8351700107544,protected_areas,-5.49394635888165,5.49394635888165,0.167967098507709
United States of America_365988,-81.5906305682919,29.091793245868,protected_areas,2.72906542048692,2.72906542048692,0.763370574595809
United States of America_366042,-119.654149090923,44.3385624543914,protected_areas,18.520329455698,18.520329455698,0.000563335889960726
United States of America_366044,-107.726964483888,38.5786824324772,protected_areas,3.61125381862934,3.61125381862934,0.307129728600341
