unique_id,X,Y,og_layer,burned_area_coef,abs_burned_area_coef,burned_area_p_value
United States of America_368293,-116.762377968653,44.876024592692,protected_areas,0.000943237030576371,0.000943237030576371,0.240547101583927
United States of America_368345,-109.112749449268,33.94799360627,protected_areas,-0.000574551483823912,0.000574551483823912,0.889797439850004
United States of America_368535,-107.268312670745,39.9523498050857,protected_areas,0.000356447710812458,0.000356447710812458,0.699001413108563
United States of America_368546,-92.9625302263796,34.8543005144883,protected_areas,-0.00110178713256832,0.00110178713256832,0.077853962443884
United States of America_368575,-123.858744008186,44.544728357846,protected_areas,-0.000103320668694087,0.000103320668694087,0.0919826578980372
United States of America_368675,-106.644654124631,38.6956065643242,protected_areas,5.30320745578456e-05,5.30320745578456e-05,0.292841544421794
United States of America_368676,-111.539670620111,34.4496357809911,protected_areas,0.00155535459407629,0.00155535459407629,0.137499134664143
United States of America_368865,-111.813683589932,46.8724798827926,protected_areas,-0.00302830292965706,0.00302830292965706,0.468519298376854
United States of America_368877,-84.505817716863,35.2632809899232,protected_areas,-4.55560257526223e-07,4.55560257526223e-07,0.780499932255115
United States of America_368998,-122.030849755018,43.6417396982646,protected_areas,-0.000336215830212751,0.000336215830212751,0.190101557626682
United States of America_369042,-121.203315482974,42.2169476412239,protected_areas,-0.000117645258712722,0.000117645258712722,0.594710624412152
United States of America_369075,-107.030086891079,38.9923009450988,protected_areas,0.000638209372526749,0.000638209372526749,0.0987147997962253
United States of America_369131,-120.302951434454,39.1435683763111,protected_areas,2.36413753217366e-08,2.36413753217366e-08,0.780499916380366
United States of America_369133,-112.569139103504,34.646285337647,protected_areas,0.000287106478311938,0.000287106478311938,0.889797441331329
United States of America_369153,-124.338373214481,42.7461288232867,protected_areas,0.0269143012399519,0.0269143012399519,0.328713757210994
United States of America_369262,-105.021245908396,37.8588250428796,protected_areas,0,0,
United States of America_369302,-110.417931715934,43.4334161421264,protected_areas,-3.67859028588275e-05,3.67859028588275e-05,0.85143254378928
United States of America_369409,-117.291992997962,48.9239309357141,protected_areas,0,0,
United States of America_369621,-79.6919543610473,33.2175926158584,protected_areas,0,0,
United States of America_369629,-109.021329443309,33.0184566374527,protected_areas,0,0,
United States of America_369691,-79.2937562222144,41.6756121451255,protected_areas,0,0,
United States of America_369724,-110.477450947354,40.740973467047,protected_areas,0.000543311260814049,0.000543311260814049,0.20491232182512
Nigeria_36979,5.23678057420578,6.32291159814766,protected_areas,-0.000104997857456484,0.000104997857456484,0.874112901929539
United States of America_369829,-106.510550298284,39.4427757168248,protected_areas,0.000147996943147953,0.000147996943147953,0.141675451203173
United States of America_369877,-111.135711374008,42.7848416076333,protected_areas,7.18580463052311e-05,7.18580463052311e-05,0.287758641197996
United States of America_369964,-116.164812245522,48.5311368131296,protected_areas,0,0,
United States of America_369968,-106.633953168191,39.2090554772017,protected_areas,0.000280431884157799,0.000280431884157799,0.107987170764404
United States of America_369977,-104.969070372448,38.87527177243,protected_areas,-3.22033001213759e-19,3.22033001213759e-19,1
United States of America_370329,-83.9787296164388,35.4106941410509,protected_areas,0.000656763255750119,0.000656763255750119,0.568675113772908
United States of America_370348,-111.047946630352,40.3190945968621,protected_areas,0,0,
United States of America_370353,-112.907339168938,34.9588533689826,protected_areas,0,0,
United States of America_370354,-81.687604964387,29.2147961998933,protected_areas,-0.00207394570910979,0.00207394570910979,0.422814996117313
Democratic Republic of the Congo_37043,28.4903926017538,1.67774553555844,protected_areas,7.49990536840782e-06,7.49990536840782e-06,0.0329360424095964
United States of America_370550,-92.9969109224272,31.4965352270592,protected_areas,-0.000114573518199349,0.000114573518199349,0.942769422568849
Belarus_37057,26.7554574560206,55.710143539737,protected_areas,0,0,
Malaysia_3706,101.653147319844,3.870011310756,protected_areas,-1.45289200154816e-05,1.45289200154816e-05,0.389593418428944
Latvia_37072,28.0352211326292,56.2712015224687,protected_areas,7.51715266589545e-06,7.51715266589545e-06,0.673085855224043
United States of America_370741,-81.450538797914,29.0782335121989,protected_areas,-0.000144272788718172,0.000144272788718172,0.66104066745842
Latvia_37080,27.3964378099498,56.5651109494684,protected_areas,0,0,
United States of America_370819,-105.502070433867,36.7771070867684,protected_areas,0,0,
United States of America_370832,-79.681253793951,38.7459996287692,protected_areas,0,0,
United States of America_370840,-121.518719948565,41.7535157288724,protected_areas,0.00573903150701591,0.00573903150701591,0.244151126208776
United States of America_370841,-116.123175733308,45.2869130683296,protected_areas,0.00127238600849223,0.00127238600849223,0.670973200995989
Latvia_37091,26.9112283568324,55.8923311067843,protected_areas,0,0,
Latvia_37094,25.4999965524549,56.2637974830046,protected_areas,-0.00017275882417968,0.00017275882417968,0.328690974452686
Latvia_37095,22.0016280569749,56.9980907799664,protected_areas,0,0,
Latvia_37096,25.9568439676128,56.8820598849884,protected_areas,0,0,
Latvia_37098,23.9381970194014,56.9425272007581,protected_areas,0,0,
Latvia_37099,24.2348391366917,56.8555264924608,protected_areas,0,0,
United States of America_370996,-108.413561843911,39.2035113111932,protected_areas,-0.000144065553497897,0.000144065553497897,0.65682927100542
Latvia_37101,22.6540196545878,57.2353857416786,protected_areas,3.0193853725941e-05,3.0193853725941e-05,0.287758622880367
United States of America_371014,-84.4378769008938,35.0798910714932,protected_areas,0,0,
United States of America_371027,-81.7070092450801,29.456987981635,protected_areas,0.000514814376023437,0.000514814376023437,0.585573047003791
United States of America_371098,-79.5797724163418,33.0705800398072,protected_areas,-0.000259115545241268,0.000259115545241268,0.388716788894762
United States of America_371103,-108.014667362965,37.8415055833775,protected_areas,-1.40890898085699e-06,1.40890898085699e-06,0.925266416501098
United States of America_371134,-111.722142516736,40.5082135667002,protected_areas,-2.14418543576953e-05,2.14418543576953e-05,0.851551923416071
United States of America_371266,-108.969943474797,33.2212906144656,protected_areas,0,0,
United States of America_371501,-83.796865861309,34.7732921784436,protected_areas,-0.000110447795040752,0.000110447795040752,0.568675117619856
United States of America_371509,-107.024926130332,39.1132860927504,protected_areas,0.000445137216336291,0.000445137216336291,0.0593075324642164
United States of America_371794,-122.217300074653,44.523939612469,protected_areas,1.27934837656406e-07,1.27934837656406e-07,0.780499939029734
United States of America_371946,-111.50304226497,41.5614305879683,protected_areas,0,0,
United States of America_371974,-106.625245475463,35.8060451508587,protected_areas,8.63328930244729e-05,8.63328930244729e-05,0.53141947473014
United States of America_371976,-118.313215561884,44.3133704312308,protected_areas,-0.00172432727784592,0.00172432727784592,0.674431620517392
United States of America_371990,-115.489553815322,45.6345438699064,protected_areas,0.00116492861662216,0.00116492861662216,0.8196685637326
United States of America_372061,-109.530104568658,33.9374432825336,protected_areas,-0.00023581273322565,0.00023581273322565,0.889797439992322
United States of America_372071,-105.617715582162,39.5748065748616,protected_areas,7.39012739522673e-06,7.39012739522673e-06,0.506781955154484
United States of America_372077,-121.734973820126,45.3563142045875,protected_areas,-0.000164021764339223,0.000164021764339223,0.688153040657486
United States of America_372091,-111.711633477426,41.8878340521855,protected_areas,1.06366362549804e-05,1.06366362549804e-05,0.555017894694106
United States of America_372102,-119.932745785901,39.3772971666841,protected_areas,-0.000132301587932188,0.000132301587932188,0.436583030682963
United States of America_372108,-107.873814947328,38.0116014265912,protected_areas,0.000232551414437163,0.000232551414437163,0.0460140998631915
United States of America_372109,-111.63844369808,40.3906076407727,protected_areas,0.000261622027294057,0.000261622027294057,0.326609507444367
United States of America_372118,-106.70194043056,40.7686519779063,protected_areas,0.000401674563786279,0.000401674563786279,0.676606714316634
United States of America_372146,-109.876447413097,32.690941949869,protected_areas,-0.000166853337074993,0.000166853337074993,0.96009250177774
United States of America_372147,-121.83474482164,44.5907579177391,protected_areas,-0.00157060611553228,0.00157060611553228,0.458138580558425
United States of America_372157,-122.017639330083,43.2108331713375,protected_areas,0.00012048959125818,0.00012048959125818,0.577518644969242
United States of America_372173,-84.8793341671065,30.0640442302981,protected_areas,0.00285361663018133,0.00285361663018133,0.29150678428987
United States of America_372204,-111.70541331359,34.8190620824697,protected_areas,-1.75430919388818e-05,1.75430919388818e-05,0.374359646033409
United States of America_372261,-108.662834007652,37.6906153983967,protected_areas,-0.000916002684541208,0.000916002684541208,0.66814039623909
United States of America_372302,-110.620373897213,33.1469656784628,protected_areas,0.00278072952684794,0.00278072952684794,0.321192907624519
United States of America_372418,-121.380751886589,47.0004619770478,protected_areas,0.00290366395195484,0.00290366395195484,0.466031173311238
United States of America_372435,-123.331587347155,40.1210378785126,protected_areas,0.00827654915441784,0.00827654915441784,0.163154462225213
United States of America_372438,-115.618084142538,43.7709316067314,protected_areas,0,0,
United States of America_372443,-118.539547072389,44.900178843664,protected_areas,-0.000369298569457218,0.000369298569457218,0.379764463192232
United States of America_372637,-110.734649976324,46.8722555334354,protected_areas,0,0,
United States of America_372638,-111.148210158333,44.7176150913644,protected_areas,-0.00232363694841409,0.00232363694841409,0.471440432852961
United States of America_372649,-120.356172459989,44.4883617404147,protected_areas,0.00101306300630125,0.00101306300630125,0.780951360495206
United States of America_372744,-110.858412415136,46.9143530364798,protected_areas,0,0,
United States of America_372811,-79.6449553190342,38.9990685247553,protected_areas,0,0,
United States of America_372881,-110.778214926557,47.0676390339215,protected_areas,-0.00365179065900094,0.00365179065900094,0.328689364426624
Australia_373,146.23725217912,-34.1291596685912,protected_areas,0.000567436137903812,0.000567436137903812,0.370018780976944
United States of America_373160,-115.665777849885,44.9370143263605,protected_areas,-0.00339849537913191,0.00339849537913191,0.479282754410048
United States of America_373291,-106.376487237482,41.0854847397532,protected_areas,0.00673868437780028,0.00673868437780028,0.211561670235656
United States of America_373351,-106.374902954985,45.3591411119989,protected_areas,-0.000553745823027795,0.000553745823027795,0.144923019718766
United States of America_373358,-109.880728127625,40.7861694542304,protected_areas,5.41891794815196e-06,5.41891794815196e-06,0.568675108469534
United States of America_373374,-116.388007238471,45.1920122388508,protected_areas,0.00154762823660894,0.00154762823660894,0.234669761127319
United States of America_373376,-115.715732223601,45.1859830726498,protected_areas,-0.00419164043754676,0.00419164043754676,0.46794232282899
United States of America_373424,-94.2324506041734,34.9826857235815,protected_areas,0,0,
United States of America_373502,-121.635523400979,43.7107495788778,protected_areas,0,0,
United States of America_373525,-106.042208241996,39.7066169161231,protected_areas,3.36347810536001e-05,3.36347810536001e-05,0.109019405208187
United States of America_373649,-113.886905123299,47.0421420993559,protected_areas,-0.000521059706144335,0.000521059706144335,0.396323268940421
United States of America_373655,-83.8485521602,34.7144137932727,protected_areas,-9.92720552257855e-07,9.92720552257855e-07,0.568675090543913
United States of America_373661,-105.955815451252,40.7377267246768,protected_areas,0.0004128186755921,0.0004128186755921,0.194847875082108
United States of America_373683,-112.319756239732,37.7568268016627,protected_areas,0,0,
United States of America_373736,-114.912053738579,44.1087457935293,protected_areas,0,0,
United States of America_373802,-84.3429595905508,34.7307474156861,protected_areas,9.83485020945679e-05,9.83485020945679e-05,0.0919826586648922
United States of America_373830,-122.32469776118,43.4121252775185,protected_areas,0.00012697288362707,0.00012697288362707,0.468584742570072
United States of America_373896,-115.476446439483,43.7191530900825,protected_areas,-2.54476141097566e-18,2.54476141097566e-18,1
United States of America_373930,-124.046947519427,44.1831942981154,protected_areas,0,0,
United States of America_373972,-116.709068000144,44.9701962980642,protected_areas,0,0,
Australia_374,148.008988163537,-33.9518509564896,protected_areas,-0.00141414613061158,0.00141414613061158,0.378715814848556
United States of America_374219,-110.813226694893,33.6566939484128,protected_areas,0.000845388418382238,0.000845388418382238,0.213179794016981
United States of America_374231,-82.5875133844727,36.1106305111333,protected_areas,-0.000105093058768449,0.000105093058768449,0.468584745207521
United States of America_374245,-117.932595900835,34.2935306851506,protected_areas,0.00294139654156333,0.00294139654156333,0.506820559270474
United States of America_374384,-106.699735303924,40.2518820476152,protected_areas,0.000316739110200152,0.000316739110200152,0.697267895414684
United States of America_374415,-115.063926656838,44.0026828297014,protected_areas,-2.07864307028042e-05,2.07864307028042e-05,0.949245416902588
United States of America_374621,-107.665231851601,44.5775221152365,protected_areas,-3.81206763843437e-05,3.81206763843437e-05,0.46858474807171
United States of America_374684,-110.895690340741,33.825787172272,protected_areas,0.00133477452529568,0.00133477452529568,0.570171744303103
United States of America_374723,-109.723401400156,40.7245260533912,protected_areas,0,0,
United States of America_374735,-87.4345446292196,34.3279843146369,protected_areas,0.00108111076347759,0.00108111076347759,0.523264717150484
United States of America_374818,-114.652932591238,46.4482733793545,protected_areas,0.000797218623988128,0.000797218623988128,0.616618014401495
United States of America_374911,-106.638821819234,37.2460617736137,protected_areas,9.30529497858354e-05,9.30529497858354e-05,0.000143605919941181
United States of America_374931,-83.5616422057447,34.9960766247669,protected_areas,0.000902900940436532,0.000902900940436532,0.56805862455808
United States of America_374933,-120.204669549636,41.3249708221196,protected_areas,-0.00278196145138682,0.00278196145138682,0.36475024989947
United States of America_375048,-122.682447741048,42.9707740739573,protected_areas,0.000857184965872523,0.000857184965872523,0.727071478165046
United States of America_375428,-114.949122445178,46.8714932431221,protected_areas,0,0,
United States of America_375507,-118.759347318528,44.3007109897914,protected_areas,0.000372918330017381,0.000372918330017381,0.914831782749431
United States of America_375604,-114.021860411694,43.8081351131517,protected_areas,5.29938831286828e-05,5.29938831286828e-05,0.612364091698456
United States of America_375631,-113.868796378535,47.8683238814581,protected_areas,0,0,
United States of America_376073,-122.02977535894,45.9020794352594,protected_areas,0.00130749496776274,0.00130749496776274,0.00888785890145443
United States of America_376079,-83.6564566551649,34.8146968926838,protected_areas,8.27632475107416e-05,8.27632475107416e-05,0.361741901098464
United States of America_376204,-111.72723227194,40.5993164409631,protected_areas,0,0,
United States of America_376245,-82.3044629707226,36.1435141014754,protected_areas,-7.88382097953079e-05,7.88382097953079e-05,0.745932150317866
United States of America_376250,-107.484844885798,38.1039790736355,protected_areas,0.000101694610623601,0.000101694610623601,0.170014806591003
United States of America_376326,-93.4285381787663,35.8660277208586,protected_areas,0,0,
United States of America_376339,-112.435556092138,38.4178336148625,protected_areas,-0.00044872643476655,0.00044872643476655,0.887369736374049
United States of America_376425,-120.885999764481,42.3945667112704,protected_areas,0.000445146353970744,0.000445146353970744,0.145965643320137
United States of America_376515,-112.711931327207,47.6292186091129,protected_areas,0,0,
United States of America_376560,-79.5011682423182,33.1782895166687,protected_areas,-0.000905961668773116,0.000905961668773116,0.537534482949742
United States of America_376561,-79.6355507589698,33.1016623624503,protected_areas,-0.00533306633141657,0.00533306633141657,0.0166745529135766
United States of America_376585,-114.942670452558,45.8567644301196,protected_areas,0.0015658980398284,0.0015658980398284,0.295344982678234
United States of America_376658,-112.804122388942,44.3676787238142,protected_areas,0,0,
United States of America_376683,-113.735221654106,46.6029432133385,protected_areas,-0.00119151387635937,0.00119151387635937,0.248463026619924
United States of America_376699,-107.305155142265,37.6060434057687,protected_areas,0.000103220980103111,0.000103220980103111,0.889193373671061
United States of America_376727,-107.264947785439,38.7217851173409,protected_areas,-1.98451059772204e-05,1.98451059772204e-05,0.10169826501452
United States of America_376733,-112.444756424712,42.7422005018882,protected_areas,-0.00015181369933538,0.00015181369933538,0.612820494690905
United States of America_376803,-111.622922275263,34.6775007921693,protected_areas,5.1048460481877e-05,5.1048460481877e-05,0.353801160681758
United States of America_376812,-124.116778093021,42.083657761886,protected_areas,0.000385839947846974,0.000385839947846974,0.468584734876261
United States of America_376813,-105.439038923445,36.5698096762448,protected_areas,-3.98876644099646e-06,3.98876644099646e-06,0.21066968789125
United States of America_376924,-122.104139229667,44.3404043749045,protected_areas,4.39236359316205e-05,4.39236359316205e-05,0.673085859496028
United States of America_376973,-111.456749547154,44.1515574008823,protected_areas,0,0,
United States of America_377121,-112.177937523002,34.7572386618894,protected_areas,-1.63312809380419e-05,1.63312809380419e-05,0.673085862219852
Malaysia_3774,101.646660459773,3.02028670977303,protected_areas,0,0,
Estonia_378839,25.7178575635393,59.3640165493101,protected_areas,-0.000379573403846881,0.000379573403846881,0.0380153842366116
Estonia_378901,24.7944308782989,58.6450628653495,protected_areas,0,0,
Estonia_378919,26.2355115015574,58.553940957502,protected_areas,0,0,
Estonia_379005,24.8494422686948,58.0685705861591,protected_areas,0,0,
Estonia_379012,25.6118823188745,59.3740249662531,protected_areas,-0.000127632126614021,0.000127632126614021,0.374359625963175
Sweden_379472,15.2592550346715,62.094665033379,protected_areas,0,0,
Sweden_379475,21.1377715340134,65.433723043186,protected_areas,0,0,
Sweden_379614,14.6923615624283,56.6406398861651,protected_areas,0,0,
Sweden_379627,15.2834941762255,64.3372841861705,protected_areas,0,0,
Sweden_379679,16.1226195039339,57.1934727983582,protected_areas,0,0,
Sweden_379926,17.8291982286374,64.0667998047073,protected_areas,0,0,
Sweden_379979,11.7493817765864,58.4880738336853,protected_areas,0,0,
Sweden_380079,16.2668910895011,57.4635905780693,protected_areas,0,0,
Sweden_380296,14.7497722752931,59.9384120484475,protected_areas,0,0,
Sweden_380350,17.4126288946868,59.0950763289302,protected_areas,0,0,
Sweden_380435,14.2635747244619,61.0734401716246,protected_areas,0,0,
Sweden_380523,12.0411090433738,59.02974031093,protected_areas,0,0,
Sweden_380660,14.2119663613532,56.1019789979796,protected_areas,0,0,
Sweden_380781,13.7983339758512,61.0438637876884,protected_areas,0,0,
Sweden_380913,21.6288474148294,66.1232329534708,protected_areas,0,0,
Sweden_381217,20.2671106711036,66.3830963594615,protected_areas,0,0,
Sweden_381303,18.4933426275173,63.937552205705,protected_areas,0,0,
Sweden_381332,17.0158959042609,61.0340592776928,protected_areas,0,0,
Norway_381349,12.3927461621276,60.8629741670115,protected_areas,0,0,
Sweden_381482,15.9544396357566,59.3982171235905,protected_areas,0,0,
Sweden_381483,19.4357273552885,65.1637996001128,protected_areas,0,0,
Sweden_381488,14.4932717313104,59.5615349304379,protected_areas,0,0,
Sweden_381558,14.5229588460363,58.8792730536726,protected_areas,0,0,
Sweden_381741,17.4463466067306,62.9287938831709,protected_areas,0,0,
Sweden_381753,15.7187532783742,59.0631911285036,protected_areas,0,0,
Sweden_381944,14.7646308148853,59.253053559802,protected_areas,0,0,
Australia_382,149.730864801911,-37.1615185767793,protected_areas,0.00696918400281656,0.00696918400281656,0.210669717628507
Sweden_382070,14.1369986942957,61.5431110443132,protected_areas,0,0,
Sweden_382317,14.2832142724071,57.5552016561191,protected_areas,0,0,
Sweden_382351,20.0621887370663,64.2074585255718,protected_areas,0,0,
Sweden_382486,15.4648994042651,63.3903173056382,protected_areas,0,0,
Sweden_382525,12.4027999356722,58.8530126690043,protected_areas,0,0,
Sweden_382685,15.6328327479741,59.6949260448534,protected_areas,0,0,
Sweden_382953,16.2168894141185,62.029659439643,protected_areas,0,0,
Sweden_382994,12.1287781177361,58.5525201010237,protected_areas,0,0,
Sweden_383021,15.0924815657827,60.4551957305313,protected_areas,0,0,
Sweden_383044,16.1216166364676,58.6912951794048,protected_areas,0,0,
Sweden_383240,12.9649046126178,60.7343707807642,protected_areas,0,0,
Sweden_383442,15.543194801802,60.8771655630491,protected_areas,0,0,
Sweden_383504,17.0560176323552,63.4408882501609,protected_areas,0,0,
Sweden_383878,15.8974749397584,59.9855802925516,protected_areas,0,0,
Sweden_383881,14.2621903160582,58.734909391974,protected_areas,0,0,
Sweden_383906,16.5319029504247,62.3176424837209,protected_areas,0,0,
Sweden_383954,14.6159708078569,59.5117866490777,protected_areas,0,0,
Sweden_384253,17.6220707232219,59.8389820747763,protected_areas,0,0,
Sweden_384387,13.5354460230561,63.4768133588454,protected_areas,0,0,
Sweden_384463,21.9702125069132,65.5930539897285,protected_areas,0,0,
Sweden_384472,15.2147109056835,60.6293420011804,protected_areas,0,0,
Sweden_384840,19.6721775186669,65.1823519168549,protected_areas,0,0,
Sweden_384945,13.935575990959,58.0776797087881,protected_areas,0,0,
Sweden_385273,18.6953421896601,64.3493541676371,protected_areas,0,0,
Sweden_385308,15.4710818322903,59.8273845877901,protected_areas,0,0,
Sweden_385401,15.6219403520108,58.6221609657116,protected_areas,0,0,
Sweden_385503,14.7054674206546,59.5167014934427,protected_areas,0,0,
Sweden_385571,14.8155714453664,60.4129903889636,protected_areas,0,0,
Sweden_385573,12.0446340821641,59.6362255163377,protected_areas,0,0,
Sweden_385654,16.7822222419004,62.3371176669832,protected_areas,0,0,
Sweden_385801,13.5330495781709,63.2839027137832,protected_areas,0,0,
Sweden_385868,19.4841576505854,65.175223635316,protected_areas,0,0,
Sweden_385876,19.3728596663759,65.3160288612488,protected_areas,0,0,
Norway_387525,10.700184531307,63.0848597402898,protected_areas,0,0,
Norway_387527,11.0371771559897,63.0806028577563,protected_areas,0,0,
Norway_387534,8.03493125482944,62.869710394491,protected_areas,0,0,
Sweden_387536,12.4610464839849,60.5189155740528,protected_areas,0,0,
Norway_387537,10.9230598474977,60.3212854268284,protected_areas,0,0,
Norway_387538,10.88648734204,59.9910533973244,protected_areas,0,0,
Norway_387547,10.6214870559168,61.7601786088559,protected_areas,0,0,
Norway_387548,9.88418625327276,63.228802174419,protected_areas,0,0,
Norway_387569,8.09949316199159,58.7083814052023,protected_areas,0,0,
Norway_387573,10.7260656696303,61.3016225938258,protected_areas,0,0,
Norway_387575,10.5305533328667,61.2079124157398,protected_areas,0,0,
Norway_387585,9.05911288635095,60.0785148977891,protected_areas,0,0,
France_388666,-53.9052405403619,4.78073575120793,protected_areas,0,0,
Republic of Serbia_388808,19.3790076486598,45.2708045527118,protected_areas,0,0,
Italy_390462,9.07871521114637,46.0525172627365,protected_areas,0,0,
Sweden_390740,17.8970994345982,64.0595433278272,protected_areas,0,0,
Sweden_390749,18.4694078017953,65.2721586009397,protected_areas,0,0,
Sweden_390767,20.7294712520691,66.3019674487788,protected_areas,0,0,
Sweden_390794,17.9330013107831,64.2786659141979,protected_areas,0,0,
Sweden_390798,14.089119360084,58.8957024359973,protected_areas,0,0,
Sweden_390824,22.7721864513092,66.1808465742022,protected_areas,0,0,
Sweden_390843,17.2302527531241,64.3300600706019,protected_areas,0,0,
Sweden_390848,17.011177072486,64.0645570548646,protected_areas,0,0,
Sweden_390855,15.716312532498,62.2114054163514,protected_areas,0,0,
Sweden_390859,23.3473533331547,66.334580534989,protected_areas,0,0,
Sweden_390878,20.5867337514913,65.6162042297356,protected_areas,0,0,
Sweden_390895,18.5167118388234,64.6685592373805,protected_areas,0,0,
Sweden_390897,12.2743622346815,59.6516583608169,protected_areas,0,0,
Sweden_390900,19.1312484986841,64.1567808326668,protected_areas,0,0,
Sweden_390907,14.5906532336798,59.2483653776621,protected_areas,0,0,
Sweden_390928,20.705937532068,66.5714669225911,protected_areas,0,0,
Sweden_390934,22.8243501523102,66.5805913486651,protected_areas,0,0,
Sweden_390940,12.9327404136415,57.8483365432979,protected_areas,0,0,
Sweden_390954,11.9732612721912,59.7003104178821,protected_areas,0,0,
Sweden_390958,17.1624733814885,64.3451766017339,protected_areas,0,0,
Sweden_390970,17.0572758617955,64.252621676433,protected_areas,0,0,
Sweden_390974,19.6279941881114,64.5345057110175,protected_areas,0,0,
Sweden_390977,16.2760340959185,62.1969692687203,protected_areas,0,0,
Sweden_390980,22.883861358702,66.1777583035224,protected_areas,0,0,
Sweden_390983,14.9743120370135,58.7644220681462,protected_areas,0,0,
Sweden_390993,13.8225209229177,63.6960421785591,protected_areas,0,0,
Sweden_390997,17.0886806896522,64.3980963723322,protected_areas,0,0,
Sweden_391000,17.7850851533367,64.1410717796944,protected_areas,0,0,
Sweden_391008,19.1605560174679,65.7006506206128,protected_areas,0,0,
Sweden_391016,15.121188748619,59.459940056947,protected_areas,0,0,
Sweden_391017,17.8676331148755,65.1300662239975,protected_areas,0,0,
Sweden_391026,14.6015442797528,59.2954770800013,protected_areas,0,0,
Sweden_391041,23.3763638410928,66.5559585209782,protected_areas,0,0,
Sweden_391045,22.0526209035558,67.1335436706375,protected_areas,0,0,
Sweden_391051,12.85586879339,60.8538339742432,protected_areas,0,0,
Sweden_391065,16.9811098438569,64.0305310691231,protected_areas,0,0,
Sweden_391072,18.4233183529962,64.2281751250746,protected_areas,0,0,
Sweden_391073,22.9802318585009,66.0291736442071,protected_areas,0,0,
Sweden_391074,22.1431052610649,66.3751837822039,protected_areas,0,0,
Sweden_391101,12.7086347742845,59.1660661823373,protected_areas,0,0,
Sweden_391121,14.504373946534,61.4185556492378,protected_areas,0,0,
Sweden_391139,21.2537140806847,66.0746741908751,protected_areas,0,0,
Sweden_391159,14.6204021951056,61.7591506918619,protected_areas,0,0,
Sweden_391175,15.4818081213017,61.077692975793,protected_areas,0,0,
Sweden_391187,21.0907271758417,66.0077546244209,protected_areas,0,0,
Sweden_391191,17.1170808828852,64.4212198208683,protected_areas,0,0,
Sweden_391196,21.5904783915726,66.2914379693288,protected_areas,0,0,
Sweden_391198,13.2273383461163,60.337445119358,protected_areas,0,0,
Sweden_391199,23.0809789438859,67.0848130665493,protected_areas,0,0,
Sweden_391208,15.3009573896783,61.8658666598913,protected_areas,0,0,
Sweden_391220,23.3108473345756,66.4503317808556,protected_areas,0,0,
Sweden_391228,13.3804345875065,58.2600875191455,protected_areas,0,0,
Sweden_391236,14.701289889623,59.2674917537378,protected_areas,0,0,
Finland_391242,23.5964376115803,66.6775569239428,protected_areas,0,0,
Sweden_391245,15.0275657293003,62.5286667261067,protected_areas,0,0,
Sweden_391255,19.6409193191056,65.6085248422286,protected_areas,0,0,
Sweden_391258,18.5187034357512,64.2174076005728,protected_areas,0,0,
Sweden_391259,15.7338098866319,63.979162242057,protected_areas,0,0,
Sweden_391261,21.2404208625041,66.2360791776866,protected_areas,0,0,
Sweden_391276,18.9284682733504,65.4197622771436,protected_areas,0,0,
Sweden_391287,14.5759094961127,58.6949395105462,protected_areas,0,0,
Sweden_391293,14.5783948724444,58.8678639937212,protected_areas,0,0,
Sweden_391307,13.4365971556186,60.9785582550892,protected_areas,0,0,
Sweden_391308,18.9945520287318,65.9806778595755,protected_areas,0,0,
Sweden_391314,22.1831434331487,66.4333949196391,protected_areas,0,0,
Sweden_391343,23.2721974234085,66.433578790758,protected_areas,0,0,
Sweden_391344,19.9316064936573,65.5147836249559,protected_areas,0,0,
Sweden_391353,20.1137103550169,66.4016995307774,protected_areas,0,0,
Sweden_391364,19.6778060560418,64.531644820855,protected_areas,0,0,
Sweden_391369,14.5624696520237,61.7741144388098,protected_areas,0,0,
Sweden_391380,22.4326096961063,66.6364748901244,protected_areas,0,0,
Sweden_391398,17.9876739642622,63.4010979264537,protected_areas,0,0,
Sweden_391400,18.0146391348995,59.8972430431346,protected_areas,0,0,
Sweden_391403,21.1492930918052,66.4350292352583,protected_areas,0,0,
Sweden_391427,17.9102831254867,63.9952537998987,protected_areas,0,0,
Sweden_391430,13.4908585303715,63.5847530058623,protected_areas,0,0,
Sweden_391434,19.4538550389611,65.3627414065085,protected_areas,0,0,
Sweden_391436,14.5776036954456,59.5263841420019,protected_areas,0,0,
Sweden_391446,18.7832537224113,65.7029062573916,protected_areas,0,0,
Sweden_391467,14.6783039003925,59.5571787871533,protected_areas,0,0,
Sweden_391469,21.5289338024602,66.1327687222481,protected_areas,0,0,
Sweden_391471,21.6982371116112,66.2135153594028,protected_areas,0,0,
Sweden_391475,15.2314039388501,57.6563332019881,protected_areas,0,0,
Sweden_391476,14.5783502707949,60.2626637145414,protected_areas,0,0,
Sweden_391478,23.0408553521785,66.4774573509854,protected_areas,0,0,
Sweden_391485,23.2569520606076,66.4679305548428,protected_areas,0,0,
Sweden_391490,22.0732934274283,66.6484731958259,protected_areas,0,0,
Sweden_391499,15.2826716051308,56.18770568292,protected_areas,0,0,
Sweden_391510,13.0797983051599,56.7595788529282,protected_areas,0,0,
Sweden_391516,17.1771022689726,64.3836718383726,protected_areas,0,0,
Sweden_391528,16.9906516360562,65.0997356106267,protected_areas,0,0,
Sweden_391541,14.8845881607788,56.9170243600247,protected_areas,0,0,
