reserve_name,area_ha,PaAge,MeanBodyMassCwm,MaxBodyMass,HerbivoreSpeciesRichness,HerbivoreFunDiv,HerbivoreBiomassKgKm2,GrazerBiomassKgKm2,BrowserBiomassKgKm2,MixedFeederBiomassKgKm2,ElephantBiomassKgKm2,Elevation,MMP,MAT,MaxTemp,MinTemp,BurnedAreaMean,FireFrequencyMean,EVI,NPP,EviSD,EviTrend,NppTrend,FireFreqTrend,BurnedAreaTrend,SOSTrend,EviSDTrend,AbsMeanTempDiff,RelMeanTempDiff,AbsMaxTempDiff,RelMaxTempDiff,AbsMinTempDiff,RelMinTempDiff,AbsPrecDiff,RelPrecDiff,SlopeMeanTemp,SlopeMaxTemp,SlopeMinTemp,SlopePrec,NitrogenDepo,HumanModification,SpeciesLoss,BodyMassLoss,Biome,LandCover,Longitude,Latitude,ClimaticRegion
reserve_149,10000,38,9.15449922053976,899.9948,19,2.27157513468277,1289.168797,383.84899,318.593259,586.726548,0,1261.25085449219,20.4143695831299,16.1432342529297,31.7678050994873,0.628504991531372,1.24867534637451,0.430421650409699,1163.23657226563,2122.16479492188,127.659591674805,4.36040115356445,13.2420473098755,0.0081099970266223,0.0656470432877541,-3.44136261940002,-0.354219824075699,1.12662088871002,1.07273292541504,3.37272644042969,1.11755526065826,-0.0157999210059643,1.18752157688141,0.973921895027161,1.05067050457001,0.0533068142831326,0.0778360366821289,0.0348949022591114,-0.195888221263886,165.145278930664,0.0596983954310417,0.571382403373718,-0.646270155906677,Deserts & Xeric Shrublands,HerbacousVeg,22.7290558083353,-32.1169862830532,Arid
Bontebok National Park,3413.73592260439,92,27.3444877874355,240,5,2.31518355583322,1357.65920536235,597.326564277511,2.28486332183812,758.047777763005,0,86.803466796875,20.2597560882568,18.204626083374,31.8876953125,6.02592039108276,2.62563920021057,0.277527660131454,2151.13232421875,5253.7822265625,282.318450927734,10.3353939056396,34.4862060546875,0.000423354736994952,-0.262962281703949,0.427476346492767,0.747461318969727,1.62470591068268,1.09799253940582,3.33916568756104,1.11696267127991,0.756112992763519,1.14377582073212,-10.7084302902222,0.654245555400848,0.0365736298263073,0.0544888600707054,0.029020955786109,-1.56573486328125,94.8234405517578,0.189407423138618,0.571382403373718,-0.667035818099976,"Mediterranean Forests, Woodlands & Scrub",HerbacousVeg,20.4661716402074,-34.0667446593639,Arid
reserve_150,13700,27,32.4290582552735,569.9936,7,2.06469485098632,455.402609489051,69.2339598540146,208.212481751825,177.956167883212,0,834.480895996094,23.3595371246338,16.5009937286377,32.0690689086914,3.27255511283875,0.198946967720985,0.217391297221184,1189.06201171875,2306.21166992188,163.207992553711,-9.95941925048828,-20.0478076934814,0,-0.0110434908419847,13.7553863525391,-1.1939994096756,1.32469940185547,1.08544480800629,1.66058158874512,1.05367863178253,3.59387254714966,1.14768946170807,1.45907044410706,1.07267940044403,0.0346202477812767,0.0254091154783964,0.0100591722875834,0.00433822581544518,133.893569946289,0.0682819336652756,0.544447124004364,-0.692849159240723,"Mediterranean Forests, Woodlands & Scrub",HerbacousVeg,21.5369238245557,-33.3221102132016,Arid
reserve_151,3500,27,54.3482831144508,4400,16,3.59768213032844,7969.72980857143,3748.56086571429,642.856457142857,3578.31248571429,502.857142857143,118.272155761719,35.1556739807129,17.5405902862549,26.3011951446533,8.81377983093262,2.21736216545105,0.255024373531342,2910.69702148438,8994.8955078125,403.483734130859,5.86351251602173,21.4701385498047,0,-0.281236499547958,0.772579491138458,1.01721704006195,0.285281717777252,1.01651346683502,-3.36359238624573,0.878275156021118,4.33696222305298,1.97168207168579,-5.12009239196777,0.873545050621033,0.0182696152478457,0.00787366554141045,0.00708235520869494,-1.00370740890503,92.626823425293,0.411003589630127,0.163328036665916,-0.700296401977539,"Mediterranean Forests, Woodlands & Scrub",HerbacousVeg,22.1600892879149,-34.0353021357131,Arid
reserve_152,3000,19,54.8099024552818,4400,20,3.85763701149443,3094.06767666667,823.26582,1008.24800666667,1262.55385,440,570.458679199219,27.2948188781738,17.4442329406738,32.6246109008789,3.75353598594666,0.00195030309259892,0,1860.98779296875,4390.63134765625,136.872756958008,-13.0170192718506,-32.5248069763184,0,-0.000132975124870427,-0.229588031768799,-0.158890381455421,1.29267358779907,1.07998299598694,1.61977899074554,1.0521981716156,2.95367097854614,4.74019002914429,-2.61704468727112,0.913261353969574,0.0347054451704025,0.0139197679236531,0.0212146397680044,-0.559644520282745,149.263000488281,0.186716213822365,0.388474822044373,-0.685654103755951,"Mediterranean Forests, Woodlands & Scrub",HerbacousVeg,22.2842862073881,-33.5180196586865,Arid
reserve_153,1600,22,34.7775842046716,2949.9863,14,2.26666977092356,13240.78795625,3107.421875,2225.9095875,7907.45649375,0,133.522048950195,26.1665153503418,17.0484142303467,29.0598564147949,7.97818851470947,0.0541745536029339,0.241205081343651,2169.47021484375,7969.0634765625,126.609672546387,-8.28931617736816,-16.1002368927002,0,0.00733583141118288,1.94439423084259,-2.12853479385376,0.630389988422394,1.03840470314026,2.41714859008789,1.09073460102081,1.06357538700104,1.15339875221252,-16.3919906616211,0.614833950996399,0.0271383710205555,0.0575194582343102,0.00854614470154047,-0.187073841691017,128.408187866211,0.166474282741547,0.571382403373718,-0.756679534912109,"Mediterranean Forests, Woodlands & Scrub",Shrubs,18.2259364976108,-33.265145959455,Temperate
reserve_154,7000,32,44.7230848673982,569.9936,7,2.16509547965603,1991.73513428571,351.8581,232.2,1407.67703428571,0,530.678588867188,19.2655010223389,17.8483867645264,34.1437873840332,4.40938568115234,0.142697066068649,0.217391297221184,1476.26086425781,2568.21606445313,107.749389648438,-0.287900418043137,-1.23134756088257,0,0.00306324823759496,-1.16619086265564,-0.202499687671661,1.40625882148743,1.08545291423798,3.71262836456299,1.12197160720825,1.89098405838013,1.75771605968475,-4.80999374389648,0.801072299480438,0.0257068313658237,0.0162463672459126,0.0115310428664088,-0.415324717760086,116.648834228516,0.139038100838661,0.571382403373718,-0.72777533531189,"Mediterranean Forests, Woodlands & Scrub",HerbacousVeg,19.1343317570546,-32.1189614332179,Arid
reserve_178,1524.16455690424,7,4.76073983277876,569.9936,24,1.71481220493761,5486.98855849687,144.201378390804,38.8738241757466,5303.91335593032,0,1137.14721679688,37.1755180358887,15.9201383590698,30.3611240386963,2.4982898235321,1.23748397827148,0.217391297221184,1900.30786132813,3994.505859375,190.096801757813,-3.01267504692078,7.31805944442749,0,-0.251529902219772,-0.782267272472382,-0.67962634563446,1.28034234046936,1.08612608909607,2.93179512023926,1.10602068901062,1.73649322986603,1.64673280715942,4.63712167739868,1.14420473575592,0.0359230116009712,0.101742215454578,0.0134065132588148,-0.220898181200027,216.795745849609,0.122843287885189,0.54681932926178,-0.709150433540344,Montane Grasslands & Shrublands,Shrubs,24.9981562905362,-32.3762956945593,Arid
reserve_179,9201.396656493,9,15.0697118713979,899.9948,21,2.76965158557216,6220.70869095823,502.369066628392,2809.21226907002,2909.12735525982,0,477.890472412109,47.6354293823242,17.0300750732422,29.553337097168,5.45979881286621,1.49676632881165,0.315776735544205,2855.97998046875,7890.9921875,268.636657714844,-4.94936847686768,-20.4870929718018,-0.00294143497012556,0.0385001748800278,-1.57161056995392,-0.564558446407318,-0.0299079269170761,0.997924625873566,2.924880027771,1.10973227024078,0.189475327730179,1.03614115715027,-7.0972170829773,0.871763944625855,-0.00467484537512064,0.0359587334096432,0.0214184168726206,-0.538574993610382,185.267364501953,0.156405806541443,0.0894518569111824,-0.794297456741333,Montane Grasslands & Shrublands,HerbacousVeg,26.7342070158963,-33.2566253316346,Arid
reserve_180,1011.42151960026,10,16.0322477432017,1417.49,25,2.85388990792389,13859.1836819332,2880.50094203201,1811.68207764079,9167.00066226039,0,249.31135559082,48.0810508728027,17.9061756134033,29.7313003540039,8.06409931182861,0.0399454608559608,0.217391297221184,2816.9892578125,8224.3916015625,198.596008300781,-6.92826509475708,-25.2173271179199,0,0.000940528640057892,-0.448753356933594,-1.63799154758453,0.0581624507904053,1.00325667858124,2.64697813987732,1.09772706031799,1.64985644817352,1.25722372531891,-4.13293647766113,0.920929908752441,-0.0029509081505239,0.0226873066276312,0.0116983307525516,-0.550559103488922,185.267364501953,0.265088349580765,0.120774738490582,-0.769190728664398,Montane Grasslands & Shrublands,HerbacousVeg,26.5271105895044,-33.5047060676966,Arid
reserve_181,6966.48961206108,12,13.8005470053378,899.9948,28,2.40701682150486,5226.46162235902,1371.89021332258,1001.54707873536,2853.02433030108,0,1106.57739257813,34.8890228271484,16.7938137054443,32.1468696594238,1.5881814956665,0.0757817775011063,0.217391297221184,1345.70629882813,2896.73388671875,147.112106323242,-2.69943952560425,-1.69340145587921,0,0.00688925245776773,1.36322033405304,-1.36729741096497,1.57409775257111,1.10291719436646,4.16474866867065,1.14829611778259,0.0168958678841591,0.964827835559845,7.66387939453125,1.28144812583923,0.0453419089317322,0.113668695092201,0.00820036232471466,-0.329365938901901,216.466339111328,0.115191131830215,0.57017332315445,-0.701373398303986,Montane Grasslands & Shrublands,HerbacousVeg,24.6762654632999,-32.152030334598,Arid
reserve_182,853.389999406755,29,15.1969706191273,1417.49,21,3.58627451197277,28713.9101079628,4745.2376437679,14754.2466970001,9214.42576719484,0,671.349731445313,39.5464096069336,16.2605438232422,29.751184463501,3.84377360343933,0,0,2433.240234375,6196.69921875,236.99137878418,-11.5110092163086,-34.2031021118164,0,0,-9.50460815429688,-1.96460866928101,0.0847378149628639,1.00518274307251,2.66708850860596,1.09845542907715,0.809218227863312,1.26713299751282,-12.570764541626,0.759024739265442,-0.00215563294477761,0.0442304946482182,0.0214783549308777,-0.30675008893013,185.267364501953,0.159744307398796,0.00513990875333548,-0.829176723957062,Montane Grasslands & Shrublands,HerbacousVeg,26.2619651517375,-33.1816542557511,Arid
Camdeboo National Park,18686.229412485,18,15.7022648027272,580.0027,18,2.83430887853725,2391.31997786265,746.902309819386,750.016470451553,894.401197591709,0,980.660278320313,30.0648136138916,17.220682144165,32.7836723327637,1.78524041175842,0.0269124042242765,0,1668.89050292969,3508.62255859375,275.022705078125,0.261845231056213,7.8650393486023,0,-0.000218175075133331,-1.55185222625732,-0.89652419090271,1.33316326141357,1.08301866054535,4.04744529724121,1.14003074169159,-0.320274353027344,0.737272500991821,3.42668509483337,1.12905728816986,0.0459033101797104,0.117846049368382,0.0140933720394969,-0.105523027479649,216.466339111328,0.194881081581116,0.570663809776306,-0.68257212638855,Deserts & Xeric Shrublands,Shrubs,24.5369373595313,-32.253695723109,Arid
reserve_155,3300,19,14.179369979279,899.9948,20,2.80937907388323,3681.84721818182,433.4767,807.425418181818,2440.9451,0,385.971557617188,29.1287631988525,17.1840496063232,31.8058948516846,3.71782040596008,1.77935442025046e-06,0,1392.32177734375,3377.36694335938,160.93083190918,-7.68266201019287,-30.4344940185547,0,-2.83078890106481e-07,-1.32261002063751,-1.43693423271179,0.874021351337433,1.05351281166077,1.14597487449646,1.03730523586273,2.15340614318848,2.38979887962341,-6.12694883346558,0.825818955898285,0.0329009555280209,0.0122743742540479,0.017335208132863,-0.795102596282959,149.263000488281,0.131571590900421,0.346091836690903,-0.688410401344299,"Mediterranean Forests, Woodlands & Scrub",HerbacousVeg,22.2350074330178,-33.6940270305729,Arid
