term,estimate,std_error,p_value,ci_lb,ci_ub,sig,response,model,t.stat
(Intercept),6.59673552537021,0.671623449124638,1.05909124060488e-22,5.28035356508592,7.9131174856545,significant,,H1,
(Intercept),6.28911264871466,0.669516397004798,6.62597808501417e-21,4.97686051058526,7.60136478684407,significant,,H2,
nitrogen_depo,1.59181611398432,0.37902173310361,2.68696539923951e-05,0.848933517101246,2.3346987108674,significant,,H2,
mat_coef,0.237389148190517,0.537804540336006,0.658926832545907,-0.816707750868054,1.29148604724909,non-significant,,H2,
max_temp_coef,-0.532220896611174,0.41257625339622,0.197072690305874,-1.34087035326777,0.276428560045418,non-significant,,H2,
map_coef,0.54109112862012,0.325897631214996,0.0968730564621682,-0.0976682285612722,1.17985048580151,non-significant,,H2,
human_modification,0.293085531704327,0.194476078375263,0.131818499194357,-0.088087581911188,0.674258645319842,non-significant,,H2,
super_biomecold_short,6.07104963404835,1.07494394525982,1.65485653280704e-08,3.96415950133911,8.17793976675759,significant,,H3,
super_biomecold_tall,6.25831086250639,0.963215537748622,8.43512546452424e-11,4.37040840851909,8.14621331649369,significant,,H3,
super_biomenot_cold_short,6.69915238473565,0.875624311883304,2.12012142100114e-14,4.98292873344438,8.41537603602693,significant,,H3,
super_biomenot_cold_tall,6.92793666670661,0.776593980475186,5.15162542390608e-19,5.40581246497524,8.45006086843797,significant,,H3,
og_layercontrols,7.20852326158772,0.681796410480649,4.91845910854432e-26,5.87220229704564,8.54484422612979,significant,,H4,
og_layerprotected_areas,5.72333504559772,0.699182711062483,2.92235966373573e-16,4.35293693191525,7.09373315928019,significant,,H4,
og_layercontrols,12.5101528124787,0.465488250844355,2.00356592391515e-155,11.5977958408237,13.4225097841336,significant,,H4.1,
og_layerprotected_areas,10.1191196876016,0.482940641429266,4.17275152027652e-96,9.17255603040024,11.065683344803,significant,,H4.1,
(Intercept),6.58609138058001,0.737269133696631,5.22349897577233e-19,5.14104387853461,8.03113888262541,significant,,H5,
area_km2_log,-0.284703421494899,0.203830621140721,0.162528702038792,-0.684211438930713,0.114804595940914,non-significant,,H5,
pa_age_log,-0.450339224447362,0.191580305714996,0.0187680453646342,-0.825836623648755,-0.0748418252459694,significant,,H5,
(Intercept),11.1453580891482,0.489168683204729,6.67562990048699e-111,10.1865874700669,12.1041287082294,significant,,H5.1,
area_km2_log,-1.0625857798508,0.158065754738386,1.92825144703094e-11,-1.37239465913803,-0.752776900563559,significant,,H5.1,
pa_age_log,-0.174996444293622,0.153631865343529,0.254715742341313,-0.47611490036694,0.126122011779695,non-significant,,H5.1,
(Intercept),6.6128461288289,1.62853547731439,4.94813316170956e-05,3.42091659329269,9.8047756643651,significant,,cold_tall,
nitrogen_depo,1.64466857896114,0.981215274715145,0.0937527787809112,-0.278513359480542,3.56785051740283,non-significant,,cold_tall,
mat_coef,-0.346571881896102,1.29176050740078,0.788480797950308,-2.87842247640163,2.18527871260943,non-significant,,cold_tall,
max_temp_coef,-0.434402125275317,0.815292688689401,0.594176990814732,-2.03237579510654,1.16357154455591,non-significant,,cold_tall,
map_coef,1.28827173093041,1.55023795610998,0.405993373575208,-1.75019466304514,4.32673812490596,non-significant,,cold_tall,
human_modification,-0.964459360543329,0.304852362855971,0.00156450801026213,-1.56196999174103,-0.366948729345626,significant,,cold_tall,
(Intercept),3.1892847458465,1.0617733943992,0.00272862454931372,1.10820889282408,5.27036059886892,significant,,cold_short,
nitrogen_depo,-0.237184299312515,0.853945413392676,0.781256818687,-1.91091730956216,1.43654871093713,non-significant,,cold_short,
mat_coef,1.68154422751355,0.702990790813354,0.0169284867913079,0.303682277519372,3.05940617750772,significant,,cold_short,
max_temp_coef,-0.402469856300819,0.515007604210328,0.434690351348428,-1.41188476055306,0.606945047951424,non-significant,,cold_short,
map_coef,-1.09902488479818,1.12875961006278,0.330445825356079,-3.31139372052123,1.11334395092488,non-significant,,cold_short,
human_modification,0.188313064197364,0.444251979569605,0.671732330163276,-0.682420815759063,1.05904694415379,non-significant,,cold_short,
(Intercept),6.63619520623892,0.78047285237558,2.52946280495263e-17,5.10646841558278,8.16592199689505,significant,,not_cold_tall,
nitrogen_depo,1.43511452827615,0.321239290438004,8.12213585139859e-06,0.805485519017666,2.06474353753464,significant,,not_cold_tall,
mat_coef,0.694946556061873,0.641070807656894,0.278408432306751,-0.56155222694564,1.95144533906939,non-significant,,not_cold_tall,
max_temp_coef,-0.804256793257061,0.442933647066368,0.0694791417947246,-1.67240674150714,0.0638931549930215,non-significant,,not_cold_tall,
map_coef,0.36758709502081,0.249031306127686,0.139999754872941,-0.120514264989455,0.855688455031076,non-significant,,not_cold_tall,
human_modification,1.02528535323237,0.259611555603511,7.96475174600633e-05,0.516446704249492,1.53412400221526,significant,,not_cold_tall,
(Intercept),6.11746664189465,1.05628091495054,7.74240473439855e-09,4.04715604859159,8.18777723519771,significant,,not_cold_short,
nitrogen_depo,1.22890870172449,0.689100512791387,0.0746360657121679,-0.121728303346628,2.57954570679561,non-significant,,not_cold_short,
mat_coef,0.369037863247464,0.90882156674733,0.684727745754396,-1.4122524075773,2.15032813407223,non-significant,,not_cold_short,
max_temp_coef,0.330236260126854,0.599709991968812,0.581910237971478,-0.845195324132019,1.50566784438573,non-significant,,not_cold_short,
map_coef,0.806500801881245,0.50388648124522,0.109585793474662,-0.181116701359386,1.79411830512188,non-significant,,not_cold_short,
human_modification,1.45571878477523,0.251604383478231,8.009713986227e-09,0.962574193157901,1.94886337639257,significant,,not_cold_short,
