term,estimate,std_error,p_value,ci_lb,ci_ub,sig,response,model,t.stat
(Intercept),5.62216476014694,0.441286342083599,3.67245810412183e-37,4.75724352966308,6.48708599063079,significant,,H1,
(Intercept),5.22604968609144,0.41445445642056,1.94750770221092e-36,4.41371895150714,6.03838042067574,significant,,H2,
nitrogen_depo,2.78926533334248,0.233851882374575,8.78243128680622e-33,2.33091564388831,3.24761502279665,significant,,H2,
mat_coef,0.725260806218257,0.392400855449237,0.0645658125114229,-0.0438448704622482,1.49436648289876,non-significant,,H2,
max_temp_coef,-0.414716452741248,0.272543954529223,0.128098793663355,-0.948902603618524,0.119469698136029,non-significant,,H2,
map_coef,0.016981164219212,0.228972982732347,0.940881330373415,-0.431805881936189,0.465768210374613,non-significant,,H2,
human_modification,0.101062527113736,0.156611090084986,0.518727947903856,-0.205895209452837,0.408020263680309,non-significant,,H2,
super_biomecold_short,5.55392524510306,0.66107208567143,4.44694905045181e-17,4.25822395718706,6.84962653301906,significant,,H3,
super_biomecold_tall,6.03111424655205,0.687792087595103,1.82258806128861e-18,4.68304175486564,7.37918673823845,significant,,H3,
super_biomenot_cold_short,4.04290839530033,0.616390614920581,5.43292973685059e-11,2.83478279005599,5.25103400054467,significant,,H3,
super_biomenot_cold_tall,6.85919667866614,0.608585392652766,1.87715482160212e-29,5.66636930906672,8.05202404826556,significant,,H3,
protection_cat_broadMixed,6.31142436338231,0.802573350914426,3.74358815894729e-15,4.73838059559003,7.88446813117458,significant,,H4,
protection_cat_broadStrict,5.49353255863979,0.495650467331353,1.54472577436434e-28,4.52205764267034,6.46500747460925,significant,,H4,
protection_cat_broadUnprotected,5.55065209496252,0.442605589825393,4.63593092945042e-36,4.68314513890475,6.41815905102029,significant,,H4,
protection_cat_broadMixed,9.29988025340985,0.617739745410661,3.48134649569774e-51,8.08911035240496,10.5106501544147,significant,,H4.1,
protection_cat_broadStrict,9.41955055993905,0.379327060117681,7.19879018023585e-136,8.6760695221084,10.1630315977697,significant,,H4.1,
protection_cat_broadUnprotected,9.46937024344657,0.337798193734725,1.67368586959597e-172,8.80728578372651,10.1314547031666,significant,,H4.1,
(Intercept),5.33444087008674,0.496823005896692,7.6716589162705e-27,4.36066777852922,6.30821396164425,significant,,H5,
area_km2_log,-0.35797972060628,0.217010732905538,0.0990369271267023,-0.783320757101134,0.0673613158885734,non-significant,,H5,
pa_age_log,-0.0189218176625914,0.188811163625739,0.920173894049773,-0.388991698369041,0.351148063043858,non-significant,,H5,
(Intercept),9.40155985493122,0.353980299522528,1.48586720846591e-153,8.70775846786707,10.0953612419954,significant,,H5.1,
area_km2_log,-0.400390337581399,0.162374511336716,0.013674908590805,-0.718644379801363,-0.0821362953614347,significant,,H5.1,
pa_age_log,0.0507058580415026,0.14032204248152,0.717837903322195,-0.224325345222276,0.325737061305281,non-significant,,H5.1,
(Intercept),6.05709636955404,0.843446556180952,6.99628774614242e-13,4.40394111943937,7.7102516196687,significant,,cold_tall,
nitrogen_depo,3.27172616066827,0.480698983746029,1.0132934089209e-11,2.32955615252605,4.21389616881049,significant,,cold_tall,
mat_coef,0.174186395062295,0.826973557051378,0.833175944184619,-1.44668177675841,1.795054566883,non-significant,,cold_tall,
max_temp_coef,-0.893207475962337,0.528806223294987,0.09120608068168,-1.92966767362051,0.143252721695837,non-significant,,cold_tall,
map_coef,-1.21552862703357,1.0073933246499,0.227588843136093,-3.19001954334738,0.758962289280235,non-significant,,cold_tall,
human_modification,-0.139345067330752,0.205303796360621,0.497314446789042,-0.541740508197569,0.263050373536064,non-significant,,cold_tall,
(Intercept),5.61899477626265,0.642828549358294,2.39677018944181e-18,4.3590508195204,6.87893873300491,significant,,cold_short,
nitrogen_depo,3.32513249695101,0.419613692704953,2.35338235917883e-15,2.5026896592493,4.14757533465272,significant,,cold_short,
mat_coef,1.67571008416203,0.501954329693863,0.000843471494730456,0.691879597962059,2.659540570362,significant,,cold_short,
max_temp_coef,-0.499588777047172,0.259561127400742,0.0542683865080383,-1.00832858675263,0.00915103265828188,non-significant,,cold_short,
map_coef,0.32950593630377,0.795984862277813,0.678905561432513,-1.23062439376074,1.88963626636828,non-significant,,cold_short,
human_modification,-0.41536839211957,0.212293089195371,0.0504037641928932,-0.831462846942497,0.000726062703356123,non-significant,,cold_short,
(Intercept),3.9107949776784,0.633709022912498,6.84633950483574e-10,2.66872529276991,5.1528646625869,significant,,not_cold_tall,
nitrogen_depo,2.37180276565199,0.226040806516994,1.01568713998773e-25,1.92876278487868,2.8148427464253,significant,,not_cold_tall,
mat_coef,-1.30039708759189,0.537960224016757,0.0156422073496831,-2.35479912666473,-0.245995048519045,significant,,not_cold_tall,
max_temp_coef,0.255362161604391,0.37221310950405,0.492676935395965,-0.474175533023548,0.984899856232329,non-significant,,not_cold_tall,
map_coef,-0.0623926382402394,0.184805783567561,0.735657621755129,-0.424611974032658,0.299826697552179,non-significant,,not_cold_tall,
human_modification,0.586623486606318,0.191554695840723,0.00219707850518207,0.2111762827585,0.962070690454136,significant,,not_cold_tall,
(Intercept),4.48537052527521,0.954451328619227,2.61906654840617e-06,2.61464592118152,6.35609512936889,significant,,not_cold_short,
nitrogen_depo,1.72677874501735,0.349400802382587,7.76427300763187e-07,1.04195317234747,2.41160431768722,significant,,not_cold_short,
mat_coef,-0.110330115767225,0.57472697455563,0.847767140406468,-1.23679498589626,1.01613475436181,non-significant,,not_cold_short,
max_temp_coef,-0.0793898715903526,0.34899731834287,0.820051957289876,-0.763424615542378,0.604644872361673,non-significant,,not_cold_short,
map_coef,-0.349104555002619,0.256247818803723,0.173089806366504,-0.851350279857916,0.153141169852678,non-significant,,not_cold_short,
human_modification,0.117985381968954,0.128089725818621,0.356996794249401,-0.133070480635542,0.369041244573451,non-significant,,not_cold_short,
